Unnamed: 0.1,Unnamed: 0,NID,Quarter,Herd,Lact,M_Sys,HWI,ABV_M_Resist,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,Outcome_Mean_logSCC_next_lact,Outcome_Std_logSCC_next_lact,Outcome_Count_logSCC_next_lact,Outcome_Next_Lact_max_xmast,Outcome_failure_T,Outcome_failure_D,Outcome_Lact_mast_reoccur,Outcome_Recurred,Pregnant,Outcome_Sold,Outcome_num_tests_30to60,Outcome_num_tests_30to60_SCC<200,Outcome_num_tests_60to90,Outcome_num_tests_60to90_SCC<200,Outcome_num_tests_after90,Outcome_num_tests_after90_SCC<200,Outcome_num_tests_30to100,Outcome_30to100_mean_logSCC,Outcome_30to100_sd_mean_logSCC,Outcome_num_tests_30to150,Outcome_30to150_mean_logSCC,Outcome_30to150_sd_mean_logSCC,DSLB,Outcome_Failure,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,Outcome_Sold100,Outcome_Rec100,Outcome_Shortloss,Outcome_Longloss,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
1160,1345,N10811911,11.0,FOR000H,5,,,,94.0,280.0,31,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,36.0,14.0,11.0,7.0565153595837655,1.3849032168153044,3.0,,1,1,0,0,0,0,1.0,0.0,1.0,0.0,6.0,4.0,3.0,5.445156543418443,1.0953731418441446,4.0,5.43340808294327,0.8946770284353017,,1,,,,,,,,,,,,,,,,,,,,,,,,,36.0,693.0,4.509675186300893,14.0,11.0,0.0,2016,4,9999999,0.0,0.0,0.0,,3.0303030303030303,3.7037037037037033,3.0065359477124183,30.248618784530382,25.384615384615383,31.313131313131315,22.790055248618785,20.0,23.4006734006734
1161,1346,N10811913,12.0,FOR000H,5,,,,74.0,281.0,58,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,2.0,1.0,1.0,6.571032999850088,3.73240285250424,43.0,7.0,6.0,4.819760098216436,1.2631330672442067,9.0,0.0,1,1,1,1,0,0,1.0,1.0,1.0,0.0,7.0,1.0,2.0,6.27563549222584,3.7307651442300185,4.0,6.102541574436049,2.1975779495627608,,1,1.0,9999.0,9.21024036697585,1.0,1.0,1.0,1.0,51.0,3.9318256327243257,0.0,0.0,0.0,,,,,,,,,,,,,41.0,418.0,4.20239500965128,6.0,5.0,0.0,2016,12,9999999,0.0,1.0,1.0,0.0,2.564102564102564,4.166666666666666,2.5073746312684366,21.9409282700422,25.27472527472528,21.7129977460556,17.088607594936708,19.78021978021978,16.9045830202855
1162,1347,N10811913,21.0,FOR000H,5,,,,74.0,281.0,129,0,0.0,0,2.0,0.0,0.0,0.0,0.0,2,1.0,2,3.0,1.0,1.0,5.59321738647552,3.135886740296616,44.0,7.0,6.0,4.819760098216436,1.2631330672442067,9.0,0.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,5.0,1.0,3.0,5.693083712790281,0.6264181662593332,4.0,5.599342783053764,0.5447469690702919,49.0,1,1.0,38.0,3.6375861597263857,0.0,0.0,0.0,,,,,,,1.0,9999.0,9.21024036697585,1.0,1.0,1.0,1.0,51.0,3.9318256327243257,0.0,0.0,0.0,41.0,418.0,4.20239500965128,6.0,5.0,0.0,2017,3,"47941, 51143, 36796, 49851",0.0,0.0,0.0,0.0,6.213872832369942,2.9702970297029703,6.768189509306261,29.53125,40.81632653061224,28.59560067681895,24.21875,34.69387755102041,23.3502538071066
1163,1348,N10811914,21.0,FOR000H,1,,,,96.0,,229,0,10.0,0,6.0,0.0,0.0,0.0,0.0,1,1.0,1,6.0,0.0,0.0,3.023737352024624,0.1797093352399977,6.0,0.0,0.0,3.756634849931224,1.2346734644366264,11.0,0.0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.68825406316311,0.2289520378736659,4.0,3.7415874096272193,0.1484037086288821,10.0,0,1.0,21.0,3.044522437723423,0.0,0.0,0.0,,,,,,,1.0,22.0,3.091042453358316,0.0,0.0,0.0,4.0,25.0,3.0017148052665004,0.0,0.0,0.0,,,,,,,2013,12,9999999,0.0,0.0,0.0,0.0,7.943925233644859,26.666666666666668,7.026143790849673,23.125996810207337,35.8974358974359,22.27891156462585,18.02232854864433,25.64102564102564,17.517006802721088
1164,1349,N10811914,22.0,FOR000H,4,,,,106.0,274.0,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,2,,,,,,37.0,3.0,2.0,,,,,1,1,1,1,0,1,0.0,0.0,1.0,0.0,4.0,0.0,1.0,7.126087273299125,99.0,3.0,6.413412165826216,0.656993800722073,,1,,,,,,,,,,,,,,,,,,,,,,,,,37.0,247.0,3.896062283231428,3.0,2.0,0.0,2016,11,47941,0.0,1.0,1.0,,1.5915119363395225,7.142857142857142,1.3774104683195594,25.333333333333336,13.414634146341465,26.79640718562874,18.4,10.975609756097562,19.311377245508982
1165,1350,N10811914,22.0,FOR000H,4,,,,106.0,274.0,95,0,0.0,0,1.0,0.0,0.0,0.0,0.0,2,2.0,3,3.0,3.0,3.0,7.176381118660816,0.7000942003851685,40.0,6.0,5.0,,,,,0,0,0,0,0,1,1.0,0.0,1.0,0.0,1.0,0.0,2.0,6.7938248236932575,1.360391912513653,3.0,6.499482097142348,1.0886900384574798,26.0,0,1.0,1244.0,7.126087273299125,1.0,1.0,1.0,1.0,667.0,6.502790045915623,1.0,1.0,0.0,1.0,2698.0,7.900266036767701,1.0,1.0,1.0,,,,,,,37.0,247.0,3.896062283231428,3.0,2.0,0.0,2017,2,"47941, 51143",0.0,0.0,0.0,,5.203252032520325,7.017543859649122,5.017921146953405,24.829674489023468,31.57894736842105,24.306688417618272,19.75775927327782,26.31578947368421,19.249592169657426
1166,1351,N10811916,11.0,FOR000H,3,,,,103.0,274.0,160,0,62.0,0,2.0,0.0,0.0,0.0,0.0,1,1.0,1,6.0,5.0,3.0,5.829827402017749,1.1356697924819903,28.0,12.0,8.0,,,,,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,62.0,1,1.0,1091.0,6.994849985833071,1.0,1.0,1.0,1.0,129.0,4.859812404361672,0.0,0.0,0.0,1.0,151.0,5.017279836814924,1.0,0.0,0.0,3.0,1850.0,6.035674061698941,3.0,2.0,1.0,22.0,564.0,4.717604179243146,7.0,5.0,0.0,2015,6,9999999,1.0,,1.0,1.0,3.2507739938080498,0.0,3.3546325878594248,32.78319579894974,24.719101123595504,33.360128617363344,25.131282820705174,24.719101123595504,25.160771704180064
1167,1352,N10811917,22.0,FOR000H,1,,,,92.0,,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,,,,3.7080264235194647,0.6815119039405051,11.0,0.0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,3.2220656283502205,0.5499201742083389,4.0,3.3501691749630025,0.4093196683373817,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,9,9999999,0.0,0.0,0.0,0.0,2.0754716981132075,2.8169014084507045,2.0222446916076846,23.992673992674,29.268292682926827,23.564356435643564,16.666666666666664,24.390243902439025,16.03960396039604
1168,1353,N10811919,11.0,FOR000H,2,,,,90.0,279.0,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,18.0,0.0,0.0,4.417326541108027,0.3514198423049608,11.0,0.0,0,0,1,1,0,0,1.0,1.0,1.0,1.0,11.0,4.0,3.0,3.98115995165086,0.275708249180618,4.0,3.901760375270556,0.2754884087609635,,0,,,,,,,,,,,,,,,,,,,,,,,,,18.0,126.0,3.7277208839936966,0.0,0.0,0.0,2014,8,9999999,0.0,0.0,0.0,0.0,1.9047619047619049,2.941176470588235,1.8456375838926176,32.32830820770519,24.24242424242424,33.0593607305936,23.03182579564489,20.2020202020202,23.28767123287671
1169,1354,N10811919,99.0,FOR000H,2,,,,90.0,279.0,287,0,74.0,0,3.0,0.0,0.0,0.0,0.0,2,,2,10.0,5.0,4.0,5.272452398130257,1.462459118866262,28.0,5.0,4.0,4.417326541108027,0.3514198423049608,11.0,0.0,0,0,0,0,1,0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,5.804174020333645,0.8906382227129879,4.0,5.829470977263876,0.7289609317089313,74.0,0,2.0,1784.0,7.191653822381333,2.0,2.0,1.0,1.0,916.0,6.82001636467413,1.0,1.0,0.0,1.0,512.0,6.238324625039508,1.0,1.0,0.0,6.0,181.0,4.213812557804377,1.0,0.0,0.0,18.0,126.0,3.7277208839936966,0.0,0.0,0.0,2015,5,47941,0.0,0.0,0.0,0.0,4.551920341394026,7.6923076923076925,4.492753623188406,32.9686013320647,33.33333333333333,32.93630243397204,24.310180780209325,29.239766081871345,23.87364060072501
1170,1355,N10811919,11.0,FOR000H,4,,,,98.0,267.0,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,3,,,,,,43.0,9.0,7.0,5.58237071450491,1.4810602466891416,13.0,2.0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,8.0,5.0,3.0,4.818102381258046,0.5401712719512752,4.0,4.97740706478296,0.5440912277668739,,0,,,,,,,,,,,,,,,,,,,,,,,,,44.0,1784.0,4.458883157079836,9.0,7.0,1.0,2017,3,51143,0.0,0.0,0.0,1.0,5.714285714285714,3.8095238095238098,6.050420168067227,29.53125,40.81632653061224,28.59560067681895,24.21875,34.69387755102041,23.3502538071066
1171,1356,N10811919,12.0,FOR000H,5,,,,118.0,282.0,185,0,26.0,0,3.0,1.0,1.0,0.0,0.0,1,1.0,4,6.0,1.0,0.0,4.387177505985713,0.6547133777993943,60.0,17.0,12.0,6.463195260738923,1.153721531763107,9.0,2.0,0,1,1,1,1,0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,6.5338479880310105,1.5807337951857492,4.0,7.08331708445729,1.1200882227969395,26.0,1,1.0,121.0,4.795790545596741,0.0,0.0,0.0,1.0,199.0,5.293304824724492,1.0,0.0,0.0,1.0,96.0,4.564348191467836,0.0,0.0,0.0,3.0,81.0,3.889873824708404,0.0,0.0,0.0,55.0,1784.0,4.598020416519706,16.0,12.0,1.0,2018,10,47941,0.0,0.0,0.0,1.0,1.662049861495845,0.0,1.7191977077363898,19.672131147540984,21.100917431192663,19.55719557195572,15.300546448087433,19.26605504587156,14.981549815498155
1172,1357,N10811919,300.0,FOR000H,5,,,,118.0,282.0,187,0,28.0,0,3.0,1.0,1.0,0.0,0.0,1,1.0,4,6.0,1.0,0.0,4.387177505985713,0.6547133777993943,60.0,17.0,12.0,6.463195260738923,1.153721531763107,9.0,2.0,0,1,1,1,1,0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,6.5338479880310105,1.5807337951857492,4.0,7.08331708445729,1.1200882227969395,28.0,1,1.0,121.0,4.795790545596741,0.0,0.0,0.0,1.0,199.0,5.293304824724492,1.0,0.0,0.0,1.0,96.0,4.564348191467836,0.0,0.0,0.0,3.0,81.0,3.889873824708404,0.0,0.0,0.0,55.0,1784.0,4.598020416519706,16.0,12.0,1.0,2018,10,"62535, 51143, 50626, 36796",0.0,,,1.0,1.9390581717451525,0.0,1.9971469329529243,19.672131147540984,21.100917431192663,19.55719557195572,15.300546448087433,19.26605504587156,14.981549815498155
1173,1358,N10811919,12.0,FOR000H,5,,,,118.0,282.0,288,0,129.0,0,3.0,1.0,1.0,0.0,0.0,2,2.0,5,9.0,3.0,2.0,4.910531339634395,1.2024465218150873,63.0,19.0,14.0,6.463195260738923,1.153721531763107,9.0,2.0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,6.970891395444753,0.8279607010918321,3.0,6.970891395444753,0.8279607010918321,129.0,0,1.0,2104.0,7.651595573857601,1.0,1.0,1.0,1.0,225.0,5.41610040220442,1.0,1.0,0.0,1.0,122.0,4.804021044733257,0.0,0.0,0.0,6.0,199.0,4.387177505985713,1.0,0.0,0.0,55.0,1784.0,4.598020416519706,16.0,12.0,1.0,2019,1,51143,0.0,0.0,0.0,1.0,4.41400304414003,11.11111111111111,4.126984126984127,20.75337597725657,21.052631578947366,20.736288504883547,15.849324804548685,19.73684210526316,15.62734785875282
1174,1359,N10811919,12.0,FOR000H,6,,,,117.0,280.0,200,0,112.0,0,2.0,0.0,1.0,0.0,0.0,1,1.0,6,6.0,6.0,5.0,6.118950750971391,0.651041112678563,73.0,29.0,23.0,5.870830870181287,1.6613648324402337,5.0,0.0,0,0,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,7.595827289115165,2.283124869983072,2.0,7.595827289115165,2.283124869983072,112.0,0,1.0,1010.0,6.917705609835305,1.0,1.0,1.0,1.0,505.0,6.22455842927536,1.0,1.0,0.0,1.0,679.0,6.520621127558696,1.0,1.0,0.0,3.0,529.0,5.683606446386329,3.0,2.0,0.0,68.0,2446.0,4.78901375791982,23.0,18.0,5.0,2019,12,51755,0.0,1.0,1.0,0.0,2.0080321285140563,13.79310344827586,1.532033426183844,16.065573770491802,24.637681159420293,15.65934065934066,11.80327868852459,18.84057971014493,11.46978021978022
1175,1360,N10811919,12.0,FOR000H,6,,,,117.0,280.0,237,0,149.0,0,2.0,0.0,1.0,0.0,0.0,2,2.0,7,7.0,7.0,6.0,6.1395861097742825,0.5968189297393748,74.0,30.0,24.0,5.870830870181287,1.6613648324402337,5.0,0.0,1,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.981414211254481,99.0,1.0,5.981414211254481,99.0,149.0,1,1.0,525.0,6.263398262591624,1.0,1.0,0.0,1.0,1010.0,6.917705609835305,1.0,1.0,1.0,1.0,505.0,6.22455842927536,1.0,1.0,0.0,4.0,679.0,5.892860116679421,4.0,3.0,0.0,68.0,2446.0,4.78901375791982,23.0,18.0,5.0,2020,2,47941,0.0,0.0,0.0,0.0,1.7264276228419653,0.0,1.7832647462277091,16.564833672776647,28.88888888888889,15.762834417932032,12.219959266802444,21.11111111111111,11.641359363702096
1176,1361,N10811921,22.0,FOR000H,1,,,,106.0,,20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,,,,3.934503758363248,0.8620702520742572,11.0,0.0,1,0,0,0,0,0,1.0,0.0,1.0,0.0,9.0,3.0,2.0,5.630305268177869,0.103912461926945,3.0,5.807272619350272,0.3152003014192543,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,10,9999999,0.0,0.0,0.0,0.0,2.7548209366391188,13.20754716981132,2.2200772200772203,26.54792196776929,28.94736842105264,26.192794547224928,18.6598812553011,25.657894736842103,17.62414800389484
1177,1362,N10811922,21.0,FOR000H,2,,,,104.0,284.0,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,,,,,,9.0,0.0,0.0,4.657499619842285,0.8506379983676599,10.0,0.0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,13.0,10.0,3.0,3.557980978728913,0.7687380212249142,4.0,3.741100594333784,0.7267071427530476,,0,,,,,,,,,,,,,,,,,,,,,,,,,9.0,131.0,4.008801435540629,0.0,0.0,0.0,2013,12,9999999,0.0,0.0,0.0,0.0,8.609271523178808,34.61538461538461,7.439446366782007,23.125996810207337,35.8974358974359,22.27891156462585,18.02232854864433,25.64102564102564,17.517006802721088
1178,1363,N10811922,22.0,FOR000H,5,,,,105.0,287.0,245,0,133.0,0,2.0,0.0,0.0,0.0,0.0,1,1.0,2,8.0,5.0,4.0,6.163555702167329,2.139620120323661,52.0,15.0,9.0,,,,,1,1,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.949091499830517,99.0,1.0,7.949091499830517,99.0,133.0,1,1.0,5117.0,8.540323608805092,1.0,1.0,1.0,1.0,1270.0,7.146772179452637,1.0,1.0,1.0,1.0,5937.0,8.688959234270676,1.0,1.0,1.0,5.0,2631.0,4.9864781189620455,2.0,1.0,1.0,44.0,931.0,4.478251247375269,10.0,5.0,0.0,2018,1,47941,1.0,,,1.0,3.255813953488372,1.9230769230769231,3.372681281618887,25.790754257907544,23.37662337662337,25.951557093425603,19.87023519870236,20.77922077922078,19.80968858131488
1179,1364,N10811924,11.0,FOR000H,4,,,,97.0,276.0,96,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,3.0,3.0,3.0,6.258529008242704,0.8716095191386584,40.0,28.0,26.0,,,,,1,1,0,0,0,1,1.0,0.0,1.0,0.0,3.0,0.0,2.0,6.349699523562187,0.1602727287784056,4.0,6.366600225846696,0.0946092130741683,,1,1.0,525.0,6.263398262591624,1.0,1.0,0.0,1.0,1246.0,7.127693699347399,1.0,1.0,1.0,1.0,218.0,5.384495062789089,1.0,1.0,0.0,,,,,,,37.0,1490.0,5.248441196717152,25.0,23.0,3.0,2017,2,9999999,0.0,0.0,0.0,,6.829268292682928,6.0,6.902654867256637,24.829674489023468,31.57894736842105,24.306688417618272,19.75775927327782,26.31578947368421,19.249592169657426
1180,1365,N10811926,99.0,FOR000H,4,,,,96.0,289.0,202,0,0.0,0,3.0,0.0,0.0,0.0,0.0,1,,1,6.0,0.0,0.0,3.275358603160267,0.7040384394160498,35.0,5.0,4.0,,,,,1,1,0,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5.536325748577591,0.990011495083412,2.0,5.536325748577591,0.990011495083412,21.0,1,1.0,76.0,4.330733340286331,0.0,0.0,0.0,,,,,,,1.0,39.0,3.6635616461296463,0.0,0.0,0.0,4.0,36.0,2.914464158136406,0.0,0.0,0.0,29.0,372.0,3.855957412346208,5.0,4.0,0.0,2016,4,9999999,1.0,,,1.0,3.0303030303030303,3.7037037037037033,3.0065359477124183,30.248618784530382,25.384615384615383,31.313131313131315,22.790055248618785,20.0,23.4006734006734
1181,1366,N10811928,21.0,FOR000H,4,,,,94.0,274.0,37,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,1.0,1.0,5.659482215759621,99.0,35.0,1.0,1.0,4.610690912961281,0.6681351397520371,11.0,0.0,0,0,2,1,0,0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,4.574019672889402,0.1528928262481141,4.0,4.750912204517617,0.2417134889367099,,0,1.0,287.0,5.659482215759621,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,34.0,129.0,3.410331619291189,0.0,0.0,0.0,2016,5,9999999,0.0,1.0,0.0,0.0,4.020752269779507,0.0,4.149933065595716,31.14973262032085,25.396825396825395,31.981637337413925,25.13368983957219,20.105820105820104,25.860749808722268
1182,1367,N10811928,99.0,FOR000H,4,,,,94.0,274.0,46,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,1.0,1.0,1.0,5.659482215759621,99.0,35.0,1.0,1.0,4.610690912961281,0.6681351397520371,11.0,0.0,0,0,1,1,0,0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,4.574019672889402,0.1528928262481141,4.0,4.750912204517617,0.2417134889367099,,0,1.0,287.0,5.659482215759621,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,34.0,129.0,3.410331619291189,0.0,0.0,0.0,2016,5,"49851, 3704, 50626",0.0,1.0,0.0,0.0,4.761904761904762,0.0,4.900662251655629,31.14973262032085,25.396825396825395,31.981637337413925,25.13368983957219,20.105820105820104,25.860749808722268
1183,1368,N10811928,21.0,FOR000H,4,,,,94.0,274.0,63,0,0.0,0,1.0,0.0,0.0,0.0,0.0,3,2.0,3,2.0,1.0,1.0,5.223486979270834,0.6165903765725086,36.0,1.0,1.0,4.610690912961281,0.6681351397520371,11.0,0.0,1,1,0,0,0,0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.754666617786915,0.4083661857234428,4.0,4.844440849073639,0.276154297291067,2.0,1,1.0,120.0,4.787491742782046,0.0,0.0,0.0,1.0,287.0,5.659482215759621,1.0,1.0,0.0,,,,,,,,,,,,,34.0,129.0,3.410331619291189,0.0,0.0,0.0,2016,5,51143,0.0,0.0,0.0,0.0,4.728789986091794,0.0,4.80225988700565,28.60980523841504,27.368421052631582,28.69440459110473,23.169912693082605,23.157894736842103,23.17073170731708
1184,1369,N10811928,21.0,FOR000H,6,,,,127.0,280.0,289,0,226.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,4,9.0,2.0,1.0,4.407649773305218,0.5871936007633336,63.0,8.0,4.0,5.298906013151379,1.358833955822015,3.0,1.0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,226.0,1,1.0,131.0,4.875197323201151,0.0,0.0,0.0,1.0,171.0,5.14166355650266,1.0,0.0,0.0,1.0,61.0,4.110873864173311,0.0,0.0,0.0,6.0,218.0,4.256852202644973,1.0,1.0,0.0,54.0,615.0,3.918365840988383,6.0,3.0,0.0,2019,2,"47941, 36796",0.0,0.0,0.0,0.0,3.7845705967976713,2.702702702702702,3.8461538461538463,25.75757575757576,22.950819672131143,25.89356632247816,19.924242424242426,19.672131147540984,19.936457505957108
1185,1370,N10811928,300.0,FOR000H,6,,,,127.0,280.0,291,0,228.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,4,9.0,2.0,1.0,4.407649773305218,0.5871936007633336,63.0,8.0,4.0,5.298906013151379,1.358833955822015,3.0,1.0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,228.0,1,1.0,131.0,4.875197323201151,0.0,0.0,0.0,1.0,171.0,5.14166355650266,1.0,0.0,0.0,1.0,61.0,4.110873864173311,0.0,0.0,0.0,6.0,218.0,4.256852202644973,1.0,1.0,0.0,54.0,615.0,3.918365840988383,6.0,3.0,0.0,2019,2,47941,0.0,0.0,0.0,0.0,4.322766570605188,2.702702702702702,4.41400304414003,25.75757575757576,22.950819672131143,25.89356632247816,19.924242424242426,19.672131147540984,19.936457505957108
1186,1371,N10811928,22.0,FOR000H,7,,,,73.0,281.0,60,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,2.0,2.0,1.0,5.901186738616019,1.2314247867379224,65.0,10.0,5.0,,,,,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0943445622221,99.0,1.0,4.0943445622221,99.0,,0,1.0,873.0,6.771935555839602,1.0,1.0,0.0,1.0,153.0,5.030437921392435,1.0,0.0,0.0,,,,,,,,,,,,,63.0,615.0,3.9882635456050735,8.0,4.0,0.0,2019,6,51143,1.0,,1.0,1.0,1.8944519621109608,0.0,2.011494252873564,23.508005822416305,21.311475409836063,23.845507976490342,17.46724890829694,13.114754098360656,18.1360201511335
1187,1372,N10815318,22.0,FOR000H,7,,,,97.0,279.0,146,0,89.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,5.0,0.0,0.0,4.611603363244007,0.2193244920047995,63.0,21.0,13.0,5.162697741826989,1.5533610622896945,8.0,1.0,0,0,1,1,1,0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,5.585832001120359,0.4713250583028066,4.0,5.443693960044,0.4784465465861306,89.0,0,1.0,132.0,4.882801922586371,0.0,0.0,0.0,2.0,118.0,4.60666794047799,0.0,0.0,0.0,1.0,78.0,4.356708826689592,0.0,0.0,0.0,1.0,100.0,4.605170185988092,0.0,0.0,0.0,58.0,481.0,4.077936935218734,21.0,13.0,0.0,2019,1,9999999,0.0,1.0,1.0,0.0,4.704097116843703,0.0,4.92845786963434,25.75757575757576,22.950819672131143,25.89356632247816,19.924242424242426,19.672131147540984,19.936457505957108
1188,1373,N10815318,11.0,FOR000H,7,,,,97.0,279.0,169,0,112.0,0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,5.0,0.0,0.0,4.611603363244007,0.2193244920047995,63.0,21.0,13.0,5.162697741826989,1.5533610622896945,8.0,1.0,1,1,0,0,1,0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,5.225567186003254,0.2406052983409866,3.0,5.225567186003254,0.2406052983409866,112.0,1,1.0,132.0,4.882801922586371,0.0,0.0,0.0,1.0,85.0,4.442651256490317,0.0,0.0,0.0,1.0,118.0,4.770684624465665,0.0,0.0,0.0,2.0,100.0,4.480939506338842,0.0,0.0,0.0,58.0,481.0,4.077936935218734,21.0,13.0,0.0,2019,2,"62535, 51143",0.0,0.0,0.0,0.0,4.233576642335766,0.0,4.489164086687306,25.75757575757576,22.950819672131143,25.89356632247816,19.924242424242426,19.672131147540984,19.936457505957108
1189,1374,N10815318,12.0,FOR000H,8,,,,85.0,272.0,122,0,0.0,0,1.0,0.0,0.0,1.0,1.0,1,1.0,3,4.0,0.0,0.0,3.795400552941661,0.6445979400053359,71.0,25.0,15.0,,,,,1,1,0,0,0,1,1.0,0.0,0.0,0.0,2.0,0.0,2.0,6.345310000108375,0.633788480602059,3.0,6.559677727405448,0.5819832356618779,53.0,1,1.0,70.0,4.248495242049359,0.0,0.0,0.0,1.0,80.0,4.382026634673881,0.0,0.0,0.0,1.0,20.0,2.995732273553991,0.0,0.0,0.0,1.0,35.0,3.555348061489413,0.0,0.0,0.0,67.0,481.0,4.19930052088183,25.0,15.0,0.0,2019,11,"47941, 51143",0.0,0.0,0.0,,1.1873350923482848,0.0,1.2178619756427604,16.221374045801525,24.42748091603053,15.475364330326164,11.704834605597965,18.3206106870229,11.103400416377514
1190,1375,N10815319,21.0,FOR000H,1,,,,120.0,,75,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,2.0,1.0,0.0,4.685719146159255,0.7015410081351762,2.0,1.0,0.0,,,,,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0,1.0,178.0,5.181783550292085,1.0,0.0,0.0,,,,,,,1.0,66.0,4.189654742026425,0.0,0.0,0.0,,,,,,,,,,,,,2013,1,9999999,1.0,,1.0,1.0,8.011310084825636,38.88888888888889,7.478427612655801,40.26354319180088,60.0,38.775510204081634,31.18594436310395,48.888888888888886,29.82731554160126
