CowID,Lact,DIM,Cow Sold,Herd Sold,Cow Shortloss,Herd Shortloss,Cow Longloss,Herd Longloss,Cow Failure,Herd Failure,Cow Recurred,Herd Recurred,Cow Quality
N10811913,5,129,77.0,45,66.0,50,71.0,53,58.0,57,67.0,50,4
N10811914,1,229,15.0,45,20.0,50,18.0,53,60.0,57,35.0,50,2
N10811914,4,8,46.0,45,43.0,50,44.0,53,43.0,57,53.0,50,3
N10811914,4,95,72.0,45,70.0,50,67.0,53,64.0,57,69.0,50,4
N10811916,3,160,22.0,45,42.0,50,48.0,53,58.0,57,45.0,50,2
N10811917,1,10,29.0,45,27.0,50,19.0,53,34.0,57,34.0,50,2
N10811919,2,10,35.0,45,30.0,50,31.0,53,44.0,57,39.0,50,2
N10811919,2,287,19.0,45,44.0,50,39.0,53,48.0,57,46.0,50,2
N10811919,4,9,66.0,45,67.0,50,71.0,53,52.0,57,79.0,50,4
N10811919,5,185,26.0,45,49.0,50,61.0,53,41.0,57,59.0,50,3
N10811919,5,187,26.0,45,49.0,50,61.0,53,45.0,57,59.0,50,3
N10811919,5,288,22.0,45,54.0,50,67.0,53,61.0,57,42.0,50,3
N10811919,6,200,26.0,45,60.0,50,58.0,53,54.0,57,58.0,50,3
N10811919,6,237,20.0,45,52.0,50,63.0,53,41.0,57,48.0,50,3
N10811921,1,20,23.0,45,23.0,50,14.0,53,57.0,57,37.0,50,2
N10811922,2,10,29.0,45,26.0,50,26.0,53,65.0,57,52.0,50,3
N10811922,5,245,25.0,45,41.0,50,53.0,53,63.0,57,26.0,50,3
N10811924,4,96,64.0,45,60.0,50,67.0,53,66.0,57,62.0,50,3
N10811926,4,202,58.0,45,52.0,50,47.0,53,55.0,57,41.0,50,3
N10811928,4,37,46.0,45,46.0,50,36.0,53,62.0,57,51.0,50,3
N10811928,4,46,53.0,45,58.0,50,49.0,53,58.0,57,56.0,50,3
N10811928,4,63,62.0,45,69.0,50,60.0,53,59.0,57,66.0,50,3
N10811928,6,289,16.0,45,33.0,50,47.0,53,65.0,57,7.0,50,2
N10811928,6,291,16.0,45,33.0,50,47.0,53,67.0,57,7.0,50,2
N10811928,7,60,81.0,45,71.0,50,84.0,53,53.0,57,62.0,50,4
N10815318,7,146,28.0,45,44.0,50,55.0,53,66.0,57,36.0,50,3
N10815318,7,169,31.0,45,52.0,50,55.0,53,66.0,57,36.0,50,3
N10815318,8,122,80.0,45,64.0,50,80.0,53,42.0,57,52.0,50,4
N10815319,1,75,25.0,45,20.0,50,13.0,53,60.0,57,42.0,50,2
N10815320,3,71,56.0,45,56.0,50,56.0,53,61.0,57,57.0,50,3
N10815320,3,84,58.0,45,55.0,50,56.0,53,56.0,57,54.0,50,3
N10815320,4,94,73.0,45,64.0,50,70.0,53,59.0,57,58.0,50,4
N10815325,1,143,35.0,45,17.0,50,13.0,53,55.0,57,35.0,50,2
N10815325,2,5,68.0,45,61.0,50,68.0,53,62.0,57,55.0,50,3
N10815326,4,222,24.0,45,45.0,50,53.0,53,67.0,57,50.0,50,3
N10815326,4,236,24.0,45,47.0,50,47.0,53,50.0,57,38.0,50,2
N10815326,4,270,23.0,45,42.0,50,53.0,53,57.0,57,32.0,50,3
N10815328,2,212,15.0,45,27.0,50,25.0,53,60.0,57,25.0,50,1
N10816114,2,58,40.0,45,43.0,50,45.0,53,67.0,57,61.0,50,3
N10816114,4,283,29.0,45,37.0,50,49.0,53,42.0,57,40.0,50,2
N10816116,1,5,24.0,45,26.0,50,19.0,53,33.0,57,26.0,50,1
N10816117,3,2,33.0,45,38.0,50,37.0,53,56.0,57,45.0,50,2
N10816117,5,281,21.0,45,31.0,50,50.0,53,53.0,57,25.0,50,3
N10816119,2,116,25.0,45,39.0,50,39.0,53,61.0,57,60.0,50,3
N10816119,5,26,76.0,45,70.0,50,71.0,53,63.0,57,65.0,50,4
N10816119,5,101,38.0,45,63.0,50,62.0,53,66.0,57,65.0,50,3
N10816120,1,233,13.0,45,24.0,50,18.0,53,56.0,57,35.0,50,2
N10816120,2,46,54.0,45,64.0,50,68.0,53,60.0,57,63.0,50,3
N10816120,2,87,59.0,45,71.0,50,77.0,53,65.0,57,70.0,50,4
N10816120,2,106,71.0,45,77.0,50,81.0,53,60.0,57,66.0,50,4
N10816120,2,116,73.0,45,77.0,50,85.0,53,68.0,57,68.0,50,4
N10816120,3,11,70.0,45,78.0,50,89.0,53,60.0,57,72.0,50,4
N10820278,5,249,65.0,45,53.0,50,63.0,53,64.0,57,43.0,50,3
N10820282,1,0,57.0,45,41.0,50,41.0,53,60.0,57,34.0,50,3
N10820282,1,9,53.0,45,40.0,50,40.0,53,65.0,57,40.0,50,3
N10820282,2,13,41.0,45,34.0,50,32.0,53,57.0,57,53.0,50,3
N10820282,3,10,63.0,45,67.0,50,66.0,53,47.0,57,55.0,50,3
N10820288,1,98,39.0,45,37.0,50,22.0,53,67.0,57,60.0,50,3
N10820288,1,102,39.0,45,37.0,50,22.0,53,62.0,57,60.0,50,3
N10820288,1,209,19.0,45,43.0,50,35.0,53,51.0,57,56.0,50,3
N10820288,1,220,22.0,45,46.0,50,39.0,53,54.0,57,59.0,50,3
N10820289,1,195,11.0,45,21.0,50,16.0,53,56.0,57,34.0,50,2
N10820291,1,35,28.0,45,32.0,50,21.0,53,64.0,57,48.0,50,2
N10820291,1,41,28.0,45,22.0,50,16.0,53,59.0,57,41.0,50,2
N10820296,1,8,19.0,45,19.0,50,11.0,53,46.0,57,28.0,50,1
N10820296,1,12,22.0,45,29.0,50,16.0,53,63.0,57,40.0,50,2
N10824285,2,269,20.0,45,32.0,50,30.0,53,31.0,57,32.0,50,2
N10824285,2,390,11.0,45,43.0,50,55.0,53,54.0,57,31.0,50,3
N10824285,3,68,73.0,45,71.0,50,87.0,53,64.0,57,68.0,50,4
N10824285,3,153,82.0,45,74.0,50,90.0,53,61.0,57,59.0,50,4
N10824286,1,3,18.0,45,19.0,50,11.0,53,46.0,57,26.0,50,1
N10824286,1,12,28.0,45,44.0,50,28.0,53,59.0,57,46.0,50,2
N10824286,1,20,29.0,45,44.0,50,28.0,53,61.0,57,47.0,50,2
N10824286,1,27,29.0,45,44.0,50,28.0,53,56.0,57,47.0,50,2
N10828673,1,3,23.0,45,26.0,50,19.0,53,62.0,57,34.0,50,2
N10828673,1,47,33.0,45,45.0,50,36.0,53,53.0,57,45.0,50,2
N10828673,2,1,51.0,45,56.0,50,59.0,53,68.0,57,64.0,50,3
N10828673,3,117,25.0,45,49.0,50,53.0,53,61.0,57,66.0,50,3
N10828673,3,137,24.0,45,50.0,50,50.0,53,55.0,57,62.0,50,3
N10828673,3,236,18.0,45,50.0,50,59.0,53,55.0,57,42.0,50,3
N10828673,4,108,79.0,45,71.0,50,81.0,53,58.0,57,68.0,50,4
N10828673,4,285,25.0,45,42.0,50,64.0,53,39.0,57,42.0,50,3
N10828673,5,35,89.0,45,83.0,50,87.0,53,54.0,57,76.0,50,4
N10828673,5,45,91.0,45,83.0,50,91.0,53,53.0,57,76.0,50,5
N10832133,3,1,44.0,45,53.0,50,40.0,53,63.0,57,51.0,50,3
N10832133,3,60,56.0,45,68.0,50,68.0,53,62.0,57,61.0,50,3
N10832134,4,47,47.0,45,51.0,50,47.0,53,59.0,57,60.0,50,3
N10832134,4,84,22.0,45,50.0,50,36.0,53,49.0,57,59.0,50,3
N10832138,1,7,19.0,45,24.0,50,14.0,53,61.0,57,35.0,50,2
N10832138,3,67,19.0,45,44.0,50,51.0,53,58.0,57,60.0,50,3
N10832138,3,139,17.0,45,56.0,50,58.0,53,46.0,57,52.0,50,3
N10832139,2,2,29.0,45,31.0,50,26.0,53,65.0,57,46.0,50,2
N10832139,2,157,22.0,45,34.0,50,32.0,53,55.0,57,47.0,50,2
N10836975,2,3,26.0,45,31.0,50,28.0,53,51.0,57,46.0,50,2
N10836975,2,409,30.0,45,34.0,50,40.0,53,28.0,57,9.0,50,2
N10836975,3,16,63.0,45,66.0,50,64.0,53,64.0,57,71.0,50,4
N10836975,3,221,77.0,45,78.0,50,79.0,53,65.0,57,64.0,50,4
N10836975,4,63,61.0,45,74.0,50,77.0,53,63.0,57,69.0,50,4
N10836975,4,65,61.0,45,69.0,50,77.0,53,63.0,57,70.0,50,4
N10836975,4,186,74.0,45,80.0,50,85.0,53,55.0,57,70.0,50,4
N10836975,4,350,75.0,45,83.0,50,88.0,53,56.0,57,56.0,50,4
N10836975,4,355,75.0,45,78.0,50,88.0,53,61.0,57,48.0,50,4
N10836975,4,385,76.0,45,72.0,50,89.0,53,51.0,57,45.0,50,4
N10836975,5,59,83.0,45,83.0,50,84.0,53,57.0,57,66.0,50,4
N10836975,5,126,52.0,45,81.0,50,81.0,53,50.0,57,58.0,50,4
N10836985,6,180,25.0,45,38.0,50,49.0,53,38.0,57,45.0,50,2
N10836985,7,27,74.0,45,69.0,50,70.0,53,47.0,57,54.0,50,4
N10836993,2,32,40.0,45,49.0,50,34.0,53,55.0,57,57.0,50,3
N10836994,1,7,23.0,45,21.0,50,11.0,53,46.0,57,28.0,50,1
N10836994,1,43,35.0,45,43.0,50,30.0,53,55.0,57,48.0,50,2
N10836998,4,160,20.0,45,31.0,50,28.0,53,55.0,57,39.0,50,2
N10836998,6,128,25.0,45,43.0,50,40.0,53,65.0,57,53.0,50,3
N10836999,1,331,9.0,45,15.0,50,16.0,53,29.0,57,6.0,50,1
N10837002,1,8,29.0,45,22.0,50,14.0,53,52.0,57,36.0,50,2
N10837002,1,39,42.0,45,58.0,50,44.0,53,55.0,57,55.0,50,3
N10837002,5,95,32.0,45,54.0,50,50.0,53,41.0,57,52.0,50,3
N10837002,5,201,30.0,45,63.0,50,68.0,53,68.0,57,49.0,50,3
N10837002,6,64,79.0,45,75.0,50,82.0,53,60.0,57,67.0,50,4
N10837003,3,3,41.0,45,51.0,50,45.0,53,60.0,57,47.0,50,3
N10837003,5,184,29.0,45,44.0,50,55.0,53,64.0,57,38.0,50,3
N10837003,5,200,28.0,45,55.0,50,58.0,53,62.0,57,43.0,50,3
N10837005,1,5,18.0,45,23.0,50,14.0,53,58.0,57,36.0,50,2
N10837005,3,273,13.0,45,24.0,50,30.0,53,62.0,57,15.0,50,2
N10837005,4,90,24.0,45,37.0,50,36.0,53,70.0,57,63.0,50,3
N10837006,2,15,36.0,45,25.0,50,25.0,53,55.0,57,49.0,50,2
N10837006,5,380,15.0,45,31.0,50,36.0,53,59.0,57,7.0,50,2
N10837006,6,94,75.0,45,57.0,50,64.0,53,49.0,57,59.0,50,4
N10837007,1,3,37.0,45,34.0,50,21.0,53,59.0,57,34.0,50,2
N10837011,1,22,42.0,45,41.0,50,20.0,53,65.0,57,48.0,50,2
N10837011,3,151,19.0,45,47.0,50,54.0,53,49.0,57,42.0,50,3
N10837012,1,11,42.0,45,34.0,50,22.0,53,63.0,57,38.0,50,2
N10837012,1,17,42.0,45,34.0,50,22.0,53,63.0,57,39.0,50,2
N10837012,1,55,51.0,45,53.0,50,40.0,53,54.0,57,46.0,50,3
N10837015,5,229,24.0,45,41.0,50,52.0,53,66.0,57,40.0,50,3
N10837016,1,5,22.0,45,23.0,50,14.0,53,62.0,57,36.0,50,2
N10837016,1,12,26.0,45,29.0,50,16.0,53,64.0,57,44.0,50,2
N10837016,1,321,59.0,45,60.0,50,81.0,53,58.0,57,40.0,50,4
N10837017,1,0,24.0,45,23.0,50,14.0,53,65.0,57,38.0,50,2
N10837017,1,4,22.0,45,23.0,50,14.0,53,65.0,57,42.0,50,2
N10837017,1,5,22.0,45,23.0,50,14.0,53,64.0,57,43.0,50,2
N10837018,1,165,34.0,45,24.0,50,18.0,53,51.0,57,41.0,50,2
N10837019,1,10,32.0,45,39.0,50,24.0,53,61.0,57,43.0,50,2
N10837019,1,288,13.0,45,18.0,50,28.0,53,46.0,57,15.0,50,1
N10837019,1,289,13.0,45,18.0,50,28.0,53,44.0,57,11.0,50,1
N10837019,1,311,13.0,45,19.0,50,32.0,53,16.0,57,8.0,50,2
N10837020,2,163,16.0,45,30.0,50,25.0,53,60.0,57,36.0,50,2
N10837020,4,299,14.0,45,19.0,50,43.0,53,46.0,57,7.0,50,2
N10837020,8,69,71.0,45,62.0,50,66.0,53,59.0,57,71.0,50,4
N10840232,2,323,13.0,45,31.0,50,37.0,53,45.0,57,9.0,50,2
N10840233,1,32,23.0,45,24.0,50,15.0,53,59.0,57,39.0,50,2
N10840233,1,406,10.0,45,27.0,50,23.0,53,45.0,57,27.0,50,1
N10840233,3,61,51.0,45,56.0,50,58.0,53,50.0,57,64.0,50,3
N10840233,4,90,67.0,45,59.0,50,68.0,53,49.0,57,62.0,50,3
N10840233,4,113,27.0,45,51.0,50,49.0,53,50.0,57,62.0,50,3
N10840233,4,121,26.0,45,48.0,50,57.0,53,45.0,57,63.0,50,3
N10840233,4,132,26.0,45,54.0,50,56.0,53,43.0,57,61.0,50,3
N10840235,3,4,46.0,45,49.0,50,38.0,53,54.0,57,49.0,50,2
N10840236,4,369,15.0,45,32.0,50,52.0,53,64.0,57,6.0,50,3
N10840236,6,34,71.0,45,59.0,50,71.0,53,38.0,57,58.0,50,4
N10840238,4,134,59.0,45,51.0,50,50.0,53,64.0,57,60.0,50,3
N10840238,4,183,69.0,45,67.0,50,71.0,53,61.0,57,57.0,50,4
N10840238,4,442,15.0,45,22.0,50,59.0,53,38.0,57,15.0,50,3
N10840238,5,146,80.0,45,66.0,50,79.0,53,62.0,57,62.0,50,4
N10840243,3,79,41.0,45,31.0,50,34.0,53,63.0,57,50.0,50,3
N10840243,3,498,10.0,45,22.0,50,30.0,53,33.0,57,5.0,50,2
N10840243,4,24,64.0,45,67.0,50,66.0,53,61.0,57,69.0,50,3
N10840243,4,41,67.0,45,76.0,50,77.0,53,59.0,57,72.0,50,4
N10840243,4,77,72.0,45,83.0,50,83.0,53,61.0,57,70.0,50,4
N10840248,5,260,18.0,45,38.0,50,52.0,53,63.0,57,9.0,50,3
N10840249,2,19,38.0,45,42.0,50,32.0,53,53.0,57,46.0,50,2
N10840249,2,97,20.0,45,38.0,50,40.0,53,60.0,57,49.0,50,2
N10840249,2,101,22.0,45,38.0,50,32.0,53,62.0,57,53.0,50,3
N10840249,5,37,74.0,45,71.0,50,73.0,53,64.0,57,69.0,50,4
N10840249,5,42,74.0,45,71.0,50,73.0,53,62.0,57,68.0,50,4
N10840249,5,73,78.0,45,76.0,50,78.0,53,59.0,57,66.0,50,4
N10840251,1,83,36.0,45,43.0,50,29.0,53,52.0,57,41.0,50,2
N10840251,1,118,18.0,45,30.0,50,32.0,53,55.0,57,43.0,50,2
N10840251,4,10,65.0,45,52.0,50,74.0,53,33.0,57,63.0,50,4
N10840251,4,199,79.0,45,73.0,50,88.0,53,55.0,57,55.0,50,4
N10840252,7,32,71.0,45,61.0,50,52.0,53,52.0,57,48.0,50,4
N10840252,8,26,80.0,45,65.0,50,72.0,53,65.0,57,56.0,50,4
N10840252,8,252,43.0,45,61.0,50,74.0,53,66.0,57,47.0,50,4
N10840254,2,91,48.0,45,42.0,50,30.0,53,60.0,57,44.0,50,2
N11844160,2,4,38.0,45,47.0,50,46.0,53,50.0,57,46.0,50,2
N11844161,2,3,28.0,45,26.0,50,27.0,53,61.0,57,39.0,50,2
N11844161,2,70,46.0,45,50.0,50,39.0,53,57.0,57,55.0,50,3
N11844164,3,29,49.0,45,45.0,50,39.0,53,50.0,57,49.0,50,2
N11844164,3,32,49.0,45,45.0,50,39.0,53,55.0,57,50.0,50,3
N11844164,3,53,55.0,45,58.0,50,57.0,53,51.0,57,58.0,50,3
N11844164,3,134,30.0,45,49.0,50,36.0,53,50.0,57,54.0,50,3
N11844164,3,222,24.0,45,49.0,50,53.0,53,57.0,57,39.0,50,3
N11844164,4,186,48.0,45,59.0,50,69.0,53,48.0,57,55.0,50,3
N11844164,5,69,92.0,45,82.0,50,89.0,53,62.0,57,64.0,50,5
N11844165,1,306,40.0,45,40.0,50,28.0,53,57.0,57,38.0,50,2
N11844169,1,334,8.0,45,17.0,50,14.0,53,13.0,57,7.0,50,1
N11844169,2,5,55.0,45,49.0,50,50.0,53,62.0,57,50.0,50,3
N11844170,1,11,22.0,45,29.0,50,16.0,53,51.0,57,49.0,50,2
N11844171,4,81,59.0,45,56.0,50,61.0,53,61.0,57,63.0,50,3
N11844171,4,152,72.0,45,65.0,50,70.0,53,59.0,57,53.0,50,4
N11844171,4,184,79.0,45,75.0,50,77.0,53,58.0,57,60.0,50,4
N11844176,5,156,24.0,45,38.0,50,57.0,53,53.0,57,40.0,50,3
N11844176,5,183,23.0,45,48.0,50,57.0,53,51.0,57,39.0,50,3
N11844177,5,20,58.0,45,53.0,50,49.0,53,58.0,57,53.0,50,3
N11844177,6,11,77.0,45,69.0,50,79.0,53,65.0,57,60.0,50,4
N11846026,2,63,36.0,45,23.0,50,23.0,53,41.0,57,39.0,50,2
N11846026,4,4,59.0,45,55.0,50,62.0,53,44.0,57,54.0,50,3
N11846026,4,8,59.0,45,55.0,50,62.0,53,59.0,57,56.0,50,3
N11846026,4,74,69.0,45,66.0,50,72.0,53,43.0,57,64.0,50,4
N11851348,7,223,27.0,45,44.0,50,48.0,53,73.0,57,50.0,50,3
N11851348,8,202,75.0,45,60.0,50,78.0,53,69.0,57,53.0,50,4
N11851350,3,218,21.0,45,38.0,50,37.0,53,65.0,57,33.0,50,2
N11851350,5,199,27.0,45,42.0,50,51.0,53,40.0,57,33.0,50,3
N11851352,3,288,17.0,45,42.0,50,34.0,53,62.0,57,32.0,50,2
N11851352,4,67,67.0,45,67.0,50,78.0,53,67.0,57,65.0,50,4
N11851354,4,130,61.0,45,56.0,50,55.0,53,61.0,57,51.0,50,3
N11851354,7,132,83.0,45,65.0,50,88.0,53,54.0,57,57.0,50,4
N11851357,3,167,17.0,45,43.0,50,36.0,53,63.0,57,39.0,50,2
N11851357,3,178,19.0,45,49.0,50,41.0,53,58.0,57,40.0,50,2
N11851359,4,107,67.0,45,58.0,50,57.0,53,64.0,57,51.0,50,3
N11851360,1,472,60.0,45,41.0,50,32.0,53,56.0,57,11.0,50,3
N11857103,1,113,35.0,45,26.0,50,18.0,53,61.0,57,30.0,50,2
N11857103,3,15,54.0,45,53.0,50,48.0,53,55.0,57,57.0,50,3
N11857103,3,98,73.0,45,73.0,50,69.0,53,59.0,57,67.0,50,4
N11857108,2,190,14.0,45,38.0,50,34.0,53,45.0,57,42.0,50,2
N11857108,3,65,47.0,45,46.0,50,48.0,53,59.0,57,60.0,50,3
N11857108,4,10,58.0,45,55.0,50,58.0,53,54.0,57,64.0,50,3
N11857108,4,101,75.0,45,77.0,50,77.0,53,59.0,57,63.0,50,4
N11857108,4,156,78.0,45,81.0,50,81.0,53,63.0,57,68.0,50,4
N11857108,4,220,80.0,45,81.0,50,80.0,53,56.0,57,58.0,50,4
N11857109,3,53,46.0,45,41.0,50,41.0,53,60.0,57,55.0,50,3
N11857109,3,273,68.0,45,67.0,50,64.0,53,60.0,57,49.0,50,3
N11857113,2,47,44.0,45,33.0,50,30.0,53,56.0,57,45.0,50,2
N11857114,3,5,42.0,45,50.0,50,44.0,53,59.0,57,52.0,50,3
N11857118,4,0,58.0,45,40.0,50,56.0,53,46.0,57,51.0,50,3
N11857118,4,11,58.0,45,50.0,50,60.0,53,50.0,57,58.0,50,3
N11857119,4,219,59.0,45,51.0,50,47.0,53,63.0,57,46.0,50,3
N11857120,3,106,54.0,45,46.0,50,37.0,53,61.0,57,48.0,50,3
N11857120,3,121,62.0,45,59.0,50,56.0,53,57.0,57,54.0,50,3
N11857122,3,106,19.0,45,40.0,50,41.0,53,42.0,57,43.0,50,2
N11857125,6,44,67.0,45,50.0,50,73.0,53,42.0,57,54.0,50,4
N11857125,6,93,78.0,45,68.0,50,81.0,53,68.0,57,58.0,50,4
N11857127,4,171,58.0,45,46.0,50,47.0,53,63.0,57,48.0,50,3
N11857127,5,24,61.0,45,60.0,50,58.0,53,66.0,57,64.0,50,3
N11857127,6,214,82.0,45,64.0,50,88.0,53,61.0,57,55.0,50,4
N11857127,6,214,82.0,45,64.0,50,88.0,53,61.0,57,55.0,50,4
N11857131,2,269,17.0,45,41.0,50,39.0,53,60.0,57,34.0,50,2
N11857131,3,195,16.0,45,48.0,50,42.0,53,56.0,57,35.0,50,2
N11857131,3,266,18.0,45,30.0,50,50.0,53,37.0,57,9.0,50,3
N11857134,1,73,13.0,45,24.0,50,19.0,53,64.0,57,42.0,50,2
N11857144,5,112,63.0,45,43.0,50,46.0,53,63.0,57,53.0,50,3
N11857148,3,158,55.0,45,52.0,50,46.0,53,63.0,57,49.0,50,3
N11857148,4,56,65.0,45,66.0,50,70.0,53,59.0,57,57.0,50,3
N11857150,3,201,17.0,45,33.0,50,39.0,53,60.0,57,36.0,50,2
N11857150,4,96,65.0,45,59.0,50,66.0,53,63.0,57,56.0,50,3
N11857150,5,81,81.0,45,71.0,50,87.0,53,68.0,57,64.0,50,4
N11857151,2,254,54.0,45,46.0,50,41.0,53,47.0,57,39.0,50,3
N11857151,5,154,76.0,45,63.0,50,68.0,53,63.0,57,51.0,50,4
N11857152,1,351,7.0,45,15.0,50,11.0,53,22.0,57,8.0,50,1
N11857152,1,639,14.0,45,31.0,50,31.0,53,54.0,57,12.0,50,2
N11857152,2,81,24.0,45,42.0,50,34.0,53,58.0,57,64.0,50,3
N11857152,2,251,17.0,45,41.0,50,52.0,53,55.0,57,33.0,50,3
N11857152,3,17,76.0,45,77.0,50,88.0,53,51.0,57,66.0,50,4
N11857155,4,176,22.0,45,32.0,50,26.0,53,48.0,57,40.0,50,2
N11862490,1,234,12.0,45,24.0,50,16.0,53,49.0,57,29.0,50,1
N11862490,2,120,59.0,45,49.0,50,41.0,53,63.0,57,55.0,50,3
N11862490,2,164,27.0,45,52.0,50,47.0,53,60.0,57,54.0,50,3
N11862491,4,134,65.0,45,45.0,50,48.0,53,36.0,57,47.0,50,3
N11862493,3,48,43.0,45,47.0,50,46.0,53,57.0,57,54.0,50,3
N11862493,3,185,19.0,45,52.0,50,44.0,53,59.0,57,44.0,50,3
N11862493,4,22,63.0,45,62.0,50,71.0,53,42.0,57,65.0,50,4
N11862493,4,160,26.0,45,58.0,50,64.0,53,61.0,57,62.0,50,3
N11862493,5,63,79.0,45,74.0,50,85.0,53,60.0,57,70.0,50,4
N11862493,5,67,79.0,45,74.0,50,85.0,53,64.0,57,69.0,50,4
N11862493,5,88,80.0,45,77.0,50,85.0,53,62.0,57,64.0,50,4
N11862494,1,241,12.0,45,20.0,50,15.0,53,56.0,57,28.0,50,1
N11862494,1,241,12.0,45,20.0,50,15.0,53,56.0,57,28.0,50,1
N11862494,1,241,12.0,45,20.0,50,15.0,53,56.0,57,28.0,50,1
N11862494,2,511,19.0,45,36.0,50,41.0,53,50.0,57,22.0,50,2
N11862494,3,4,48.0,45,65.0,50,75.0,53,64.0,57,68.0,50,4
N11862494,3,196,15.0,45,47.0,50,51.0,53,34.0,57,55.0,50,3
N11862498,2,97,48.0,45,36.0,50,28.0,53,64.0,57,45.0,50,2
N11862499,3,10,42.0,45,50.0,50,40.0,53,54.0,57,53.0,50,3
N11862499,3,73,53.0,45,65.0,50,66.0,53,58.0,57,60.0,50,3
N11862499,7,292,19.0,45,46.0,50,63.0,53,66.0,57,16.0,50,3
N11862500,1,304,18.0,45,32.0,50,29.0,53,42.0,57,27.0,50,2
N11862500,1,306,18.0,45,32.0,50,29.0,53,48.0,57,28.0,50,2
N11862500,1,308,18.0,45,33.0,50,29.0,53,49.0,57,28.0,50,2
N11862500,2,12,49.0,45,63.0,50,72.0,53,51.0,57,64.0,50,4
N11862500,2,35,54.0,45,71.0,50,78.0,53,45.0,57,65.0,50,4
N11862500,3,5,64.0,45,72.0,50,86.0,53,50.0,57,68.0,50,4
N11862500,3,68,67.0,45,80.0,50,91.0,53,63.0,57,71.0,50,5
N11862501,2,57,37.0,45,30.0,50,24.0,53,54.0,57,47.0,50,2
N11862501,5,275,21.0,45,48.0,50,51.0,53,67.0,57,25.0,50,3
N11862501,6,135,25.0,45,55.0,50,57.0,53,57.0,57,52.0,50,3
N11862501,6,137,25.0,45,55.0,50,57.0,53,56.0,57,52.0,50,3
N11862501,7,175,30.0,45,58.0,50,59.0,53,67.0,57,52.0,50,3
N11862502,2,4,33.0,45,40.0,50,35.0,53,56.0,57,44.0,50,2
N11862505,2,109,42.0,45,32.0,50,31.0,53,58.0,57,41.0,50,2
N11862505,8,4,71.0,45,64.0,50,73.0,53,62.0,57,54.0,50,4
N11862506,1,102,13.0,45,18.0,50,15.0,53,51.0,57,46.0,50,2
N11862506,2,66,47.0,45,47.0,50,40.0,53,62.0,57,54.0,50,3
N11862520,5,252,23.0,45,41.0,50,62.0,53,68.0,57,21.0,50,3
N11862520,5,280,25.0,45,44.0,50,67.0,53,56.0,57,23.0,50,3
N11862522,1,227,13.0,45,25.0,50,17.0,53,59.0,57,36.0,50,2
N11862522,2,175,22.0,45,44.0,50,40.0,53,60.0,57,53.0,50,3
N11862522,4,70,66.0,45,66.0,50,70.0,53,63.0,57,69.0,50,3
N11865978,4,275,22.0,45,26.0,50,27.0,53,42.0,57,26.0,50,1
N11865980,3,202,18.0,45,43.0,50,36.0,53,61.0,57,42.0,50,2
N11865981,2,260,19.0,45,23.0,50,21.0,53,56.0,57,32.0,50,2
N11865981,4,339,14.0,45,21.0,50,22.0,53,14.0,57,5.0,50,1
N11865981,7,128,80.0,45,61.0,50,64.0,53,62.0,57,62.0,50,4
N11865981,8,4,79.0,45,73.0,50,78.0,53,67.0,57,64.0,50,4
N11865981,8,142,41.0,45,61.0,50,77.0,53,60.0,57,55.0,50,4
N11865981,8,167,40.0,45,62.0,50,79.0,53,69.0,57,55.0,50,4
N11865981,9,34,90.0,45,76.0,50,94.0,53,58.0,57,66.0,50,5
N11865982,4,60,56.0,45,54.0,50,59.0,53,56.0,57,60.0,50,3
N11865982,5,70,65.0,45,59.0,50,77.0,53,65.0,57,51.0,50,4
N11865986,2,122,21.0,45,35.0,50,30.0,53,59.0,57,52.0,50,3
N11865986,3,21,54.0,45,60.0,50,55.0,53,58.0,57,60.0,50,3
N11865986,3,64,62.0,45,71.0,50,71.0,53,65.0,57,67.0,50,4
N11865987,4,125,70.0,45,67.0,50,71.0,53,59.0,57,52.0,50,4
N11865988,1,168,13.0,45,22.0,50,16.0,53,58.0,57,29.0,50,1
N11865990,1,1,23.0,45,27.0,50,21.0,53,55.0,57,27.0,50,1
N11865990,1,5,24.0,45,27.0,50,21.0,53,59.0,57,30.0,50,2
N11865991,5,186,64.0,45,56.0,50,50.0,53,65.0,57,47.0,50,3
N11865992,3,182,57.0,45,49.0,50,50.0,53,59.0,57,44.0,50,3
N11865994,1,4,60.0,45,56.0,50,62.0,53,62.0,57,29.0,50,3
N11865996,3,128,59.0,45,55.0,50,58.0,53,66.0,57,55.0,50,3
N11865997,1,54,48.0,45,42.0,50,35.0,53,65.0,57,42.0,50,2
N11865997,1,65,21.0,45,29.0,50,30.0,53,59.0,57,52.0,50,3
N11865997,2,269,18.0,45,56.0,50,44.0,53,58.0,57,34.0,50,3
N11865997,2,270,18.0,45,54.0,50,44.0,53,56.0,57,34.0,50,3
N11866004,3,60,44.0,45,50.0,50,53.0,53,54.0,57,54.0,50,3
N11866005,1,73,35.0,45,41.0,50,28.0,53,64.0,57,53.0,50,3
N11866005,2,56,46.0,45,64.0,50,67.0,53,59.0,57,58.0,50,3
N11866005,2,61,46.0,45,64.0,50,67.0,53,58.0,57,58.0,50,3
N11866006,3,99,53.0,45,47.0,50,44.0,53,58.0,57,57.0,50,3
N11866007,1,157,37.0,45,30.0,50,18.0,53,60.0,57,41.0,50,2
N11866009,2,4,31.0,45,41.0,50,48.0,53,58.0,57,52.0,50,3
